Booking_ID,Consumer_ID,Consumer_Name,Phone,Aadhaar_Last4,Oil_Company,Distributor_Name,State,Region,City,Consumer_Category,Connection_Type,Cylinder_Type,Cylinders_Booked,Booking_Date,Delivery_Date,Booking_Channel,Payment_Mode,Delivery_Status,Scheme_Type,Unit_Price_INR,Total_Amount_INR,Subsidy_INR,Net_Payable_INR,Delivery_TAT_Days
BK105908,CON10697,Rekha Reddy,9386913973,5791,Bharat Gas,Singh LPG,Jharkhand,East,Ranchi,domestic,surrendered,19 KG,1,30-10-2023,31 Oct 2023,Distributor Visit,,PENDING,Regular,1154.18,1154.18,57.71,1096.47,1
BK936491,CON74411,Kavita Reddy,9773468629,8922,HP Gas,Ali Gas Supply,Uttarakhand,North,Haridwar,DOMESTIC,Surrender,14.2 kg,2,24-01-2024,24 Jan 2024,online,Cheque,Delivered,No Scheme,782.42,1564.84,0.0,1564.84,0
BK995208,CON25137,Anil Verma,9169481867,9855,IndanGas,Gupta Fuel Agency,Goa,West,Panaji,Industrial,ACTIVE,19 KG,1,11/08/2022,2022-11-09,Distributor Visit,CASH,Delievered,regular,1128.09,1128.09,56.4,1071.69,1
BK952298,CON60184,Pooja Mishra,9377618035,2029,HP Gas,Verma Distributors,Madhya Pradesh,Central,Bhopal,comercial,Suspended,19 KG,3,02/02/2022,2022-02-06,Mobile App,UPI,Pending,ujjwala yojana,1041.9,3125.7,208.38,2917.32,4
BK891628,CON56727,Meena Kumar,9439229428,4749,IndanGas,Mishra Gas Service,Maharashtra,West,Aurangabad,Industrial,surrendered,5kg,1,2024-01-12,11/01/2024,IVR,,Delievered,,397.34,397.34,79.47,317.87,-1
BK959449,CON12346,Mukesh Reddy,9470319765,,IndanGas,Verma Distributors,Maharashtra,West,Aurangabad,Commerical,Transfer,5 KG,1,15-03-2022,16-03-2022,ivr,Cheque,Delivered,No Scheme,372.6,372.6,0.0,372.6,1
BK293390,CON30705,Meena Mishra,9370825410,9627,Bharat Gas,Yadav Gas Centre,West Bengal,East,Kolkata,domestic,Active,19 KG,3,29 May 2022,06/02/2022,online,CASH,Failed,regular,1035.73,3107.19,51.79,3055.4,4
BK715606,CON41960,Anil Reddy,9738750323,2488,IndanGas,Kumar Gas Point,Kerala,South,Kochi,Commerical,surrendered,19 KG,1,2024-08-26,2024-08-27,SMS,cash,Cancelled,Ujjwala,1048.4,1048.4,209.68,838.72,1
BK729494,CON47233,Suresh Nair,9693041119,2224,IndanGas,Reddy Gas Agency,Goa,West,Margao,Commercial,ACTIVE,14.2 KG,3,02-01-2023,03-01-2023,IVR,NEFT,Failed,N/A,773.64,2320.92,0.0,2320.92,1
BK120821,CON77408,Suresh Reddy,9447594499,,IndanGas,Singh LPG,Rajasthan,West,Kota,DOMESTIC,new connection,14.2 kg,1,07-05-2022,10 May 2022,IVR,CASH,PENDING,BPL Subsidy,818.39,818.39,122.76,695.63,3
BK353600,CON18647,Lata Shah,9624507888,3626,IndanGas,Yadav Gas Centre,Haryana,North,Gurugram,Domestic,new connection,19 KG,1,07/12/2022,16 Jul 2022,SMS,CASH,Failed,Regular,1175.82,1175.82,58.79,1117.03,4
BK140669,CON34176,Vinod Srivastava,9271228074,5931,Bharat Gas,Tiwari LPG Store,Jharkhand,East,Dhanbad,Industriel,Surrender,14.2KG,1,14-05-2023,18/05/2023,ivr,UPI,,ujjwala yojana,910.57,910.57,182.11,728.46,4
BK723314,CON89747,Vinod Srivastava,9521935639,6668,IndanGas,Nair Fuel Point,Himachal Pradesh,North,Dharamshala,Domestic,New Connection,5kg,1,20-07-2022,20 Jul 2022,SMS,upi,Cancelled,Ujjwala,277.07,277.07,55.41,221.66,0
BK452137,CON25861,Usha Rawat,9649134233,8474,Bharat Gas,Kumar Gas Point,Uttarakhand,North,Roorkee,Commercial,ACTIVE,5kg,1,02/21/2024,21 Feb 2024,ivr,NEFT,Delievered,Ujjwala,299.01,299.01,59.8,239.21,0
BK483736,CON38717,Kishore Joshi,9191953224,1703,Bharat Gas,Sharma Gas Agency,Goa,West,Vasco,comercial,surrendered,47.5 KG,1,06/06/2023,06/08/2023,Mobile App,Cash,PENDING,ujjwala yojana,369.04,369.04,73.81,295.23,2
BK990889,CON81399,Suresh Shah,9225192080,6051,Bharat Gas,Tiwari LPG Store,Kerala,South,Kozhikode,Commercial,Transfer,19 KG,3,21/06/2022,26 Jun 2022,ivr,CASH,Failed,BPL Subsidy,1077.18,3231.54,161.58,3069.96,5
BK895875,CON65280,Dinesh Reddy,9115475516,,IndanGas,Reddy Gas Agency,Delhi,North,Karol Bagh,DOMESTIC,ACTIVE,19 KG,2,17 May 2023,2023-05-20,Online,Cash,Delivered,BPL Subsidy,1147.55,2295.1,172.13,2122.97,3
BK138197,CON76293,Rahul Das,9378214212,7247,IndanGas,Reddy Gas Agency,Tamil Nadu,South,Coimbatore,Industriel,New Connection,5kg,2,04/04/2022,04 Apr 2022,SMS,upi,Cancelled,Ujjwala Yojana,291.14,582.28,58.23,524.05,0
BK481683,CON39615,Mukesh Srivastava,9481609745,6049,HP Gas,Kumar Gas Point,Telangana,South,Hyderabad,Industrial,ACTIVE,47.5 KG,1,01/17/2022,18/01/2022,ivr,cash,Cancled,,436.65,436.65,21.83,414.82,1
BK688771,CON22224,Nisha Shah,9361208692,6072,IndanGas,Nair Fuel Point,Gujarat,West,Rajkot,Commercial,New Connection,14.2 KG,1,2023-11-07,11/07/2023,Mobile App,cash,Delivered,regular,906.48,906.48,45.32,861.16,0
BK265542,CON91548,Ramesh Rawat,9895230845,6877,Bharat Gas,Mishra Gas Service,West Bengal,East,Durgapur,DOMESTIC,New Connection,19 KG,1,01 Feb 2024,01-02-2024,Online,cash,Delievered,N/A,1030.63,1030.63,0.0,1030.63,0
BK831820,CON80134,Sunita Kumar,9408052798,3429,Bharat Gas,Joshi Gas Agency,West Bengal,East,Howrah,Industrial,new connection,14.2KG,1,01/29/2023,29-01-2023,Online,UPI,,regular,802.8,802.8,40.14,762.66,0
BK504936,CON50942,Sanjay Nair,9470313954,7034,Bharat Gas,Ali Gas Supply,Madhya Pradesh,Central,Gwalior,comercial,ACTIVE,14.2 KG,1,01/03/2023,2023-03-04,IVR,CASH,delivered,BPL Subsidy,886.37,886.37,132.96,753.41,3
BK293814,CON81585,Geeta Joshi,9329044336,1396,HP Gas,Yadav Gas Centre,West Bengal,East,Kolkata,Domestic,ACTIVE,19 KG,1,2022-04-18,21 Apr 2022,online,upi,Cancelled,Regular,1030.58,1030.58,51.53,979.05,3
BK865712,CON48584,Vijay Reddy,9711224220,3669,HP Gas,Joshi Gas Agency,Tamil Nadu,South,Madurai,Industriel,Active,5 KG,1,2022-07-15,16 Jul 2022,SMS,cash,Pending,Regular,390.21,390.21,19.51,370.7,1
BK272064,CON74285,Nisha Chauhan,9779096839,8593,IndanGas,Ali Gas Supply,Telangana,South,Karimnagar,domestic,Active,14.2KG,1,30-07-2022,2022-08-02,IVR,Cash,Delievered,BPL Subsidy,899.18,899.18,134.88,764.3,3
BK799440,CON97654,Deepa Mishra,N/A,3501,IndanGas,Kumar Gas Point,Rajasthan,West,Jaipur,Commercial,ACTIVE,19 KG,1,29/02/2024,01/03/2024,Mobile App,CASH,delivered,N/A,1209.05,1209.05,0.0,1209.05,1
BK694148,CON67913,Vijay Joshi,9406086761,7773,IndanGas,Tiwari LPG Store,Rajasthan,West,Jodhpur,Industriel,Surrender,14.2 KG,1,10/25/2023,10/25/2023,Mobile App,CASH,Cancelled,regular,934.39,934.39,46.72,887.67,0
BK393551,CON33862,Priya Gupta,0000000000,6258,IndanGas,Mishra Gas Service,Jharkhand,East,Dhanbad,Industriel,ACTIVE,47.5 KG,1,10/13/2023,2023-10-16,Mobile App,Cash,Cancled,No Scheme,352.96,352.96,0.0,352.96,3
BK404060,CON39691,Lata Reddy,9525153307,,IndanGas,Sharma Gas Agency,Haryana,North,Ambala,DOMESTIC,ACTIVE,14.2 KG,1,08/20/2024,21-08-2024,Distributor Visit,Cash,Pending,,777.58,777.58,38.88,738.7,1
BK705062,CON94443,Usha Dubey,9279528473,2813,HP Gas,Verma Distributors,Jharkhand,East,Dhanbad,DOMESTIC,new connection,14.2KG,1,24 Apr 2022,29 Apr 2022,online,CASH,Cancled,ujjwala yojana,943.12,943.12,188.62,754.5,5
BK253309,CON82600,Shanta Srivastava,9485709591,1853,HP Gas,Joshi Gas Agency,Kerala,South,Kozhikode,Commerical,Transfer,5kg,1,08-04-2023,2023-04-12,Distributor Visit,CASH,PENDING,No Scheme,262.72,262.72,0.0,262.72,4
BK557280,CON22699,Vijay Reddy,9750986180,4720,HP Gas,Sharma Gas Agency,Haryana,North,Faridabad,Commerical,Transfer,47.5 KG,1,27 Dec 2024,31/12/2024,Distributor Visit,UPI,Cancelled,ujjwala yojana,289.72,289.72,57.94,231.78,4
BK759532,CON35187,Geeta Nair,9550340271,2496,IndanGas,Ali Gas Supply,Uttarakhand,North,Haridwar,Industrial,New Connection,19 KG,1,18/12/2023,21/12/2023,SMS,,,BPL Subsidy,1149.47,,172.42,977.05,3
BK651000,CON77534,Vijay Dubey,9814257532,5261,HP Gas,Tiwari LPG Store,Punjab,North,Amritsar,Domestic,Transfer,5kg,1,08 Dec 2024,08 Dec 2024,Online,cash,Delievered,Ujjwala,274.42,274.42,54.88,219.54,0
BK340659,CON13375,Usha Tiwari,9986124834,7554,HP Gas,Mehta LPG Hub,Assam,East,Guwahati,Commerical,new connection,14.2 kg,1,19 Jul 2024,21-07-2024,SMS,Cash,Delievered,No Scheme,856.09,856.09,0.0,856.09,2
BK599602,CON33041,Sunita Singh,9406373820,7067,Bharat Gas,Kumar Gas Point,Odisha,East,Cuttack,Industrial,Transfer,14.2KG,-1,2023-01-14,16 Jan 2023,SMS,Cash,Cancelled,ujjwala yojana,780.1,1560.2,156.02,1404.18,2
BK681505,CON29073,Dinesh Gupta,9418390253,1843,HP Gas,Das Gas Depot,Kerala,South,,Industrial,Active,5 KG,1,25 Aug 2023,29-08-2023,IVR,CASH,Delievered,,410.62,410.62,82.12,328.5,4
BK194539,CON82663,Suresh Shah,9384719628,9757,HP Gas,Kumar Gas Point,Bihar,East,Muzaffarpur,Industrial,ACTIVE,14.2 KG,1,01/03/2022,05-01-2022,IVR,Cash,delivered,No Scheme,842.74,842.74,0.0,842.74,2
BK737951,CON70975,,9927972303,8855,IndanGas,Das Gas Depot,Uttarakhand,North,Nainital,Commerical,ACTIVE,19 KG,2,30/12/2022,02/01/2023,Distributor Visit,NEFT,Cancelled,Ujjwala Yojana,1140.23,2280.46,228.05,2052.41,3
BK345321,CON82344,Dinesh Pandey,9893230922,6387,HP Gas,Singh LPG,Odisha,East,Rourkela,Industriel,Suspended,14.2 kg,3,02/03/2024,03/03/2024,ivr,UPI,PENDING,No Scheme,844.34,2533.02,0.0,2533.02,1
BK613901,CON82825,Geeta Kumar,9114510421,1656,Bharat Gas,Sharma Gas Agency,Assam,East,Silchar,Commerical,Surrender,14.2 KG,2,21 Oct 2024,25 Oct 2024,Online,upi,delivered,Ujjwala,915.21,1830.42,183.04,1647.38,4
BK468388,CON10259,Meena Mehta,9966905478,9305,HP Gas,Joshi Gas Agency,Andhra Pradesh,South,Visakhapatnam,DOMESTIC,New Connection,19 KG,2,01-08-2023,2023-08-06,SMS,NEFT,,N/A,1135.11,2270.22,0.0,2270.22,5
BK167711,CON32071,Meena Das,9307438071,3678,IndanGas,Joshi Gas Agency,Haryana,North,Faridabad,Industriel,Active,5kg,1,11-03-2022,11/03/2022,Distributor Visit,CASH,,Ujjwala,378.0,378.0,75.6,302.4,0
BK190812,CON86140,Ramesh Rawat,9854220844,4610,Bharat Gas,Mishra Gas Service,Punjab,North,Jalandhar,comercial,new connection,5 KG,1,30/01/2022,30 Jan 2022,IVR,Cash,Cancelled,Regular,382.97,382.97,19.15,363.82,0
BK530793,CON72044,Priya Singh,9517360607,7736,HP Gas,Nair Fuel Point,Telangana,South,Karimnagar,Industrial,Surrender,5 KG,1,03/28/2024,29 Mar 2024,IVR,,PENDING,BPL Subsidy,342.42,342.42,51.36,291.06,1
BK303819,CON39638,Vijay Nair,9534586721,3822,HP Gas,Verma Distributors,Himachal Pradesh,North,Manali,domestic,surrendered,19 KG,3,29-06-2022,01/07/2022,ivr,Cheque,Cancelled,N/A,1127.97,3383.91,0.0,3383.91,2
BK182552,CON90734,Asha Sharma,9469771936,7403,IndanGas,Mishra Gas Service,Bihar,East,Gaya,domestic,new connection,5 KG,2,2024-10-25,27-10-2024,Online,,Cancled,No Scheme,241.2,482.4,0.0,482.4,2
BK131424,CON12580,Naveen Yadav,9653779923,9191,HP Gas,Sharma Gas Agency,Kerala,South,,DOMESTIC,surrendered,19 KG,1,02/18/2023,2023-02-23,SMS,NEFT,Cancelled,Regular,1115.57,1115.57,,1059.79,5
BK224098,CON28965,Manoj Joshi,9298756263,2381,HP Gas,Kumar Gas Point,Punjab,North,Patiala,Commerical,Active,19 KG,1,30-08-2022,01/09/2022,online,cash,Cancelled,Ujjwala Yojana,1123.09,1123.09,224.62,898.47,2
BK917105,CON92377,Sanjay Rawat,9811700152,1150,IndanGas,Sharma Gas Agency,Chhattisgarh,Central,Bilaspur,Domestic,ACTIVE,19 KG,1,26 Jan 2022,28 Jan 2022,Distributor Visit,UPI,PENDING,Regular,1191.24,1191.24,59.56,1131.68,2
BK931340,CON25139,Manoj Singh,9460282516,2498,HP Gas,Gupta Fuel Agency,Chhattisgarh,Central,Bhilai,Industrial,Surrender,5 KG,1,20/01/2022,21-01-2022,Online,Cash,delivered,Ujjwala Yojana,303.93,303.93,60.79,243.14,1
BK919058,CON19074,Manoj Mehta,9680813053,9411,Bharat Gas,Tiwari LPG Store,West Bengal,East,Durgapur,Domestic,Suspended,19 KG,1,09 Jun 2023,2023-06-12,ivr,UPI,Delivered,N/A,-200,1189.49,0.0,1189.49,3
BK616889,CON13180,Asha Mishra,9712663382,4204,HP Gas,Tiwari LPG Store,Uttar Pradesh,North,Kanpur,comercial,ACTIVE,47.5 KG,2,02/17/2022,02/22/2022,IVR,UPI,Cancled,ujjwala yojana,287.35,,57.47,517.23,5
BK923719,CON63249,Vinod Mishra,9595076558,2432,HP Gas,Singh LPG,Uttar Pradesh,North,Kanpur,Industrial,Transfer,14.2 KG,1,02/01/2022,01/05/2022,Online,NEFT,PENDING,ujjwala yojana,878.16,878.16,175.63,702.53,3
BK956927,CON10305,Rahul Srivastava,9873386255,2362,HP Gas,Das Gas Depot,Odisha,East,Rourkela,Domestic,ACTIVE,19 KG,1,2023-03-07,09-03-2023,IVR,upi,Delivered,Ujjwala,1209.69,1209.69,241.94,967.75,2
BK160499,CON83197,Meena Pandey,9110975522,2211,IndanGas,Yadav Gas Centre,Goa,West,Margao,Domestic,Transfer,14.2KG,1,03-02-2024,02/04/2024,IVR,,Delivered,BPL Subsidy,837.93,837.93,125.69,712.24,1
BK130836,CON66031,Rekha Nair,9252570284,4735,HP Gas,Yadav Gas Centre,Gujarat,West,Rajkot,domestic,ACTIVE,5 KG,1,30-12-2024,02 Jan 2025,,NEFT,Delievered,ujjwala yojana,280.07,280.07,56.01,224.06,3
BK351336,CON27287,Shanta Dubey,9536727651,6730,Bharat Gas,Gupta Fuel Agency,Kerala,South,Kochi,DOMESTIC,New Connection,14.2 KG,2,20/03/2023,24 Mar 2023,online,Cash,Delivered,N/A,803.34,1606.68,0.0,1606.68,4
BK545230,CON57283,Sanjay Tiwari,9501926699,8426,HP Gas,Yadav Gas Centre,Haryana,North,Ambala,Domestic,surrendered,14.2 kg,1,01-06-2023,06-06-2023,Distributor Visit,cash,Cancled,Ujjwala Yojana,782.9,782.9,156.58,626.32,5
BK973222,CON23956,Manoj Gupta,N/A,3833,IndanGas,Tiwari LPG Store,Gujarat,West,Rajkot,Commercial,new connection,5 KG,3,03/10/2024,15/03/2024,IVR,upi,delivered,Ujjwala,418.0,1254.0,83.6,1170.4,5
BK764478,CON48999,Sunita Joshi,9459842645,7069,Bharat Gas,Patel Gas Service,Delhi,North,Lajpat Nagar,Commerical,new connection,14.2 KG,1,18/05/2022,20 May 2022,Online,UPI,Cancled,No Scheme,929.26,929.26,,929.26,2
BK215319,CON81721,Pooja Sharma,9923824274,,HP Gas,Singh LPG,Assam,East,Guwahati,Industriel,Surrender,19 KG,2,06/18/2022,2022-06-22,ivr,Cash,Pending,Regular,1085.95,2171.9,54.3,2117.6,4
BK201219,CON99097,Naveen Dubey,9921749488,1427,IndanGas,Ali Gas Supply,Telangana,South,Hyderabad,comercial,surrendered,47.5 KG,1,02-06-2024,02-06-2024,Mobile App,CASH,Failed,No Scheme,397.81,397.81,0.0,397.81,0
BK912593,CON55304,Ravi Reddy,9412292379,8584,IndanGas,Ali Gas Supply,Haryana,North,Panipat,Industriel,Transfer,19 KG,1,12-01-2022,2022-01-17,ivr,Cash,PENDING,No Scheme,1205.8,1205.8,0.0,1205.8,5
BK552772,CON35109,Priya Reddy,9834550423,9447,Bharat Gas,Kumar Gas Point,Goa,West,Margao,Industriel,Active,19 KG,2,2024-01-30,04/02/2024,Mobile App,upi,PENDING,regular,1088.68,2177.36,54.43,2122.93,5
BK409542,CON64685,Manoj Dubey,9860287605,5271,HP Gas,Kumar Gas Point,Maharashtra,West,Nagpur,Domestic,ACTIVE,47.5 KG,1,02-02-2022,06 Feb 2022,,UPI,Cancelled,N/A,419.35,419.35,0.0,419.35,4
BK612096,CON71544,Kishore Srivastava,9234078924,5423,HP Gas,Verma Distributors,Odisha,East,Bhubaneswar,Commercial,Suspended,47.5 KG,1,2024-03-22,2024-03-27,IVR,,Cancelled,Ujjwala Yojana,401.79,,80.36,321.43,5
BK171228,CON81286,Manoj Mehta,9107063174,8467,HP Gas,Kumar Gas Point,Telangana,South,Karimnagar,Commercial,ACTIVE,19 KG,2,2024-04-18,21 Apr 2024,online,cash,Delivered,Ujjwala,1187.74,2375.48,237.55,2137.93,3
BK252513,CON38946,Anil Kumar,9220592804,,HP Gas,Sharma Gas Agency,Delhi,North,Dwarka,comercial,Surrender,5 KG,1,16/10/2024,20-10-2024,,CASH,delivered,Ujjwala Yojana,325.4,325.4,65.08,260.32,4
BK225861,CON69490,Savita Chauhan,9767472079,7418,Bharat Gas,Gupta Fuel Agency,Gujarat,West,Surat,Domestic,ACTIVE,19 KG,3,19 Jan 2024,2024-01-22,SMS,UPI,PENDING,Ujjwala,1078.91,3236.73,215.78,3020.95,3
BK242864,CON23546,Shanta Srivastava,9104290348,6522,Bharat Gas,Kumar Gas Point,Bihar,East,Muzaffarpur,Domestic,ACTIVE,47.5 KG,3,06/15/2023,06/18/2023,ivr,cash,Delivered,ujjwala yojana,415.84,1247.52,83.17,1164.35,3
BK238609,CON81191,Savita Yadav,9750105669,3380,HP Gas,Mehta LPG Hub,Andhra Pradesh,South,Visakhapatnam,comercial,ACTIVE,5kg,1,29-12-2023,2023-12-30,SMS,Cheque,Cancled,No Scheme,423.96,423.96,0.0,423.96,1
BK661166,CON63764,Lata Mehta,9187879237,9660,HP Gas,Nair Fuel Point,Maharashtra,West,Aurangabad,domestic,Surrender,5kg,2,02-02-2022,04 Feb 2022,Online,Cash,Cancled,Ujjwala,379.79,759.58,75.96,683.62,2
BK168886,CON67737,Rahul Tiwari,0000000000,5915,IndanGas,Tiwari LPG Store,Kerala,South,Thiruvananthapuram,Domestic,New Connection,5kg,1,06 Jun 2023,2023-06-10,Mobile App,UPI,Delivered,BPL Subsidy,277.06,277.06,41.56,235.5,4
BK441310,CON78729,Sanjay Das,9957388876,4632,HP Gas,Das Gas Depot,Delhi,North,Dwarka,Industriel,new connection,14.2 KG,1,19 Jan 2024,19 Jan 2024,SMS,cash,Cancelled,Ujjwala,951.71,951.71,190.34,761.37,0
BK735180,CON53056,Vinod Singh,9782483539,1540,HP Gas,Patel Gas Service,Bihar,East,Gaya,Industriel,New Connection,47.5 KG,1,15-01-2023,01/16/2023,Mobile App,CASH,Cancled,,311.02,311.02,15.55,295.47,1
BK421714,CON71628,Shanta Shah,9378716610,9799,IndanGas,Sharma Gas Agency,Telangana,South,Warangal,Commercial,New Connection,19 KG,-1,02 Jun 2023,2023-06-04,online,Cash,Delievered,regular,1095.35,1095.35,54.77,1040.58,2
BK221347,CON44063,Sunita Kumar,9496441108,5733,HP Gas,Tiwari LPG Store,Karnataka,South,Mangaluru,Commerical,Active,19 KG,1,14/10/2024,10/15/2024,online,CASH,Delivered,regular,1130.17,1130.17,,1073.66,1
BK198067,CON77983,Amit Kumar,9921623155,3476,HP Gas,Kumar Gas Point,Himachal Pradesh,North,Manali,Commerical,New Connection,19 KG,1,10/14/2022,19-10-2022,Mobile App,UPI,Cancelled,Regular,1184.97,1184.97,59.25,1125.72,5
BK823483,CON55382,Geeta Patel,9975055670,5636,IndanGas,Singh LPG,Rajasthan,West,Jodhpur,Industrial,Surrender,5 KG,1,06-04-2023,2023-04-11,IVR,UPI,Failed,,339.51,339.51,16.98,322.53,5
BK113720,CON56051,,9955661900,,IndanGas,Ali Gas Supply,Maharashtra,West,Nashik,Domestic,ACTIVE,5kg,2,26 May 2022,29-05-2022,ivr,NEFT,Cancled,regular,360.77,721.54,18.04,703.5,3
BK721118,CON66667,Kishore Verma,9846743484,2840,IndanGas,Singh LPG,Gujarat,West,Rajkot,Domestic,Surrender,19 KG,1,13/03/2024,15/03/2024,online,UPI,Delievered,No Scheme,1082.14,1082.14,0.0,1082.14,2
BK737226,CON87116,Mukesh Shah,XXXXXXXXXX,4845,IndanGas,Kumar Gas Point,Kerala,South,Kozhikode,domestic,Suspended,14.2KG,3,11/01/2024,11/02/2024,Mobile App,,Pending,Ujjwala Yojana,909.86,2729.58,181.97,2547.61,1
BK868445,CON48239,Naveen Rawat,9836483582,7678,Bharat Gas,Tiwari LPG Store,Tamil Nadu,South,Chennai,DOMESTIC,Transfer,5kg,1,02-06-2023,06/07/2023,ivr,CASH,Cancelled,Regular,382.79,382.79,19.14,363.65,5
BK354351,CON93164,Rahul Joshi,9489182474,3341,HP Gas,Verma Distributors,Haryana,North,Faridabad,Industrial,Suspended,14.2 kg,1,10-06-2024,15-06-2024,Mobile App,cash,delivered,Ujjwala Yojana,869.61,869.61,173.92,695.69,5
BK525135,CON76490,Ramesh Patel,9305388712,5879,HP Gas,Mishra Gas Service,Tamil Nadu,South,Salem,Industrial,Transfer,14.2 KG,1,10 Dec 2022,2022-12-10,Online,UPI,Pending,,835.05,835.05,167.01,668.04,0
BK395058,CON77289,Rekha Rawat,9240899966,5614,HP Gas,Sharma Gas Agency,Assam,East,Dibrugarh,Industrial,Active,19 KG,1,03 Feb 2023,07/02/2023,Mobile App,,,Ujjwala Yojana,1201.87,1201.87,240.37,961.5,4
BK885678,CON11503,Sanjay Kumar,9668317237,5885,HP Gas,Kumar Gas Point,Tamil Nadu,South,Salem,Commerical,new connection,19 KG,3,2023-07-18,20 Jul 2023,Mobile App,,Delievered,regular,1167.42,3502.26,58.37,3443.89,2
BK919749,CON84864,Vijay Rawat,9749174433,9016,IndanGas,Kumar Gas Point,Bihar,East,Gaya,Industriel,Suspended,5 KG,1,2022-10-30,02-11-2022,ivr,Cheque,Cancled,regular,412.98,412.98,20.65,392.33,3
BK784798,CON86765,Vinod Srivastava,9379829918,7211,HP Gas,Joshi Gas Agency,Rajasthan,West,Jodhpur,domestic,Transfer,14.2KG,1,22-07-2023,26-07-2023,online,cash,Failed,ujjwala yojana,849.13,849.13,169.83,679.3,4
BK279854,CON35172,Vijay Mishra,9576867203,1126,HP Gas,Gupta Fuel Agency,Rajasthan,West,Udaipur,Domestic,surrendered,19 KG,1,08/19/2022,22-08-2022,,CASH,Delivered,Ujjwala,1132.76,1132.76,226.55,906.21,3
BK439947,CON59291,Kavita Rawat,9221739675,5830,HP Gas,Ali Gas Supply,Assam,East,Silchar,DOMESTIC,Active,5kg,1,26 Mar 2022,2022-03-26,Mobile App,Cash,Failed,ujjwala yojana,243.77,243.77,48.75,195.02,0
BK654550,CON28984,Rekha Gupta,9997974326,3009,HP Gas,Joshi Gas Agency,Haryana,North,Ambala,Industriel,New Connection,19 KG,1,14 Mar 2023,03/14/2023,Mobile App,upi,Cancled,Ujjwala Yojana,1099.3,1099.3,219.86,879.44,0
BK970911,CON33930,Usha Sharma,9615274141,9769,IndanGas,Verma Distributors,Kerala,South,Kozhikode,Industrial,New Connection,5 KG,1,02/17/2024,22 Feb 2024,ivr,NEFT,delivered,Ujjwala Yojana,351.32,351.32,70.26,281.06,5
BK716890,CON24915,Lata Singh,9382854211,2692,Bharat Gas,Verma Distributors,Delhi,North,,domestic,ACTIVE,19 KG,3,2024-04-07,2024-04-08,ivr,Cheque,Failed,Ujjwala Yojana,1106.33,3318.99,221.27,3097.72,1
BK981372,CON62979,Naveen Mishra,9896756935,6107,HP Gas,Yadav Gas Centre,Himachal Pradesh,North,Dharamshala,Commerical,Suspended,19 KG,1,12-09-2024,16/09/2024,online,upi,Pending,BPL Subsidy,1069.9,1069.9,160.49,909.41,4
BK962956,CON66707,Mukesh Srivastava,9710237161,3676,Bharat Gas,Yadav Gas Centre,Bihar,East,Gaya,domestic,Active,19 KG,2,08/11/2023,10 Nov 2023,online,UPI,Cancelled,No Scheme,1113.88,2227.76,0.0,2227.76,2
BK618057,CON53215,Ravi Kumar,9973936861,2230,IndanGas,Mishra Gas Service,West Bengal,East,Durgapur,DOMESTIC,Transfer,14.2 KG,2,22/09/2024,24 Sep 2024,online,Cash,delivered,BPL Subsidy,899.77,1799.54,134.97,1664.57,2
BK375325,CON23716,Mukesh Patel,9432039817,5307,IndanGas,Joshi Gas Agency,Chhattisgarh,Central,Bilaspur,Commerical,ACTIVE,5 KG,1,19-12-2023,19/12/2023,IVR,Cash,Delivered,No Scheme,392.71,392.71,0.0,392.71,0
BK401835,CON39992,,9146031111,6861,HP Gas,Mishra Gas Service,Chhattisgarh,Central,,comercial,New Connection,14.2KG,1,17 Nov 2022,2022-11-19,SMS,CASH,Cancled,N/A,941.81,941.81,0.0,941.81,2
BK124121,CON93933,Nisha Chauhan,9223499922,6478,Bharat Gas,Tiwari LPG Store,Punjab,North,Jalandhar,Commerical,New Connection,5kg,2,12/29/2024,01/02/2025,IVR,UPI,Delivered,Ujjwala Yojana,268.58,537.16,53.72,483.44,4
BK847957,CON91227,Shanta Yadav,9867774738,8017,HP Gas,Gupta Fuel Agency,Karnataka,South,Bengaluru,Domestic,new connection,5kg,1,08/19/2022,2022-08-22,Distributor Visit,CASH,Cancelled,ujjwala yojana,334.53,334.53,66.91,267.62,3
BK961878,CON34332,Meena Reddy,9141351399,5715,HP Gas,Reddy Gas Agency,Jharkhand,East,Dhanbad,Industrial,New Connection,14.2KG,1,11/13/2024,17 Nov 2024,Distributor Visit,UPI,Delivered,Ujjwala Yojana,836.56,836.56,167.31,669.25,4
BK267043,CON39530,Meena Mishra,9587573045,1137,Bharat Gas,Patel Gas Service,Punjab,North,Amritsar,Commercial,New Connection,19 KG,1,31 Oct 2023,03-11-2023,Mobile App,Cash,Delievered,No Scheme,1109.66,1109.66,0.0,1109.66,3
BK735718,CON71479,Manoj Chauhan,9118884606,8547,IndanGas,Reddy Gas Agency,Jharkhand,East,Jamshedpur,Industrial,surrendered,14.2 kg,1,27/01/2024,2024-01-28,Online,Cash,Delivered,Ujjwala Yojana,957.12,957.12,191.42,765.7,1
BK838717,CON12600,Sunita Patel,9420672476,,IndanGas,Patel Gas Service,West Bengal,East,Asansol,Commercial,Transfer,19 KG,1,2022-02-06,07 Feb 2022,Distributor Visit,CASH,delivered,ujjwala yojana,1161.37,1161.37,232.27,929.1,1
